Go.	Geh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2877272 (CM) & #8597805 (Roujin)
He tried.	Er versuchte es.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #8842874 (wolfgangth)
He tried.	Er hat es versucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #3146660 (CM) & #8861400 (mramosch)
He tries.	Er versucht es.	CC-BY 2.0 (France) Attribution: tatoeba.org #288166 (CM) & #413525 (MUIRIEL)
He's Tom.	Er ist Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #7733952 (CK) & #10088708 (wolfgangth)
Help Tom.	Hilf Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203959 (Pfirsichbaeumchen)
Help Tom.	Helft Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203960 (Pfirsichbaeumchen)
Help Tom.	Helfen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203858 (CK) & #2203961 (Pfirsichbaeumchen)
How cute!	Was ist das nicht süß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #332133 (SeeVogel)
How cute!	Wie süß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #356164 (MUIRIEL)
How cute!	Wie niedlich!	CC-BY 2.0 (France) Attribution: tatoeba.org #36097 (CM) & #5337420 (Ganbatte94)
How deep?	Wie tief?	CC-BY 2.0 (France) Attribution: tatoeba.org #37612 (CM) & #4659638 (AC)
How nice!	Wie schön!	CC-BY 2.0 (France) Attribution: tatoeba.org #1913091 (CK) & #3943128 (Kuraimegami)
How rude!	Wie unverschämt!	CC-BY 2.0 (France) Attribution: tatoeba.org #8094348 (iT4LL) & #8861534 (mramosch)
How rude!	Wie unhöflich!	CC-BY 2.0 (France) Attribution: tatoeba.org #8094348 (iT4LL) & #8861535 (mramosch)
Humor me.	Tu mir den Gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #4941581 (Hans_Adler)
Humor me.	Tun Sie mir den Gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954271 (CM) & #4941582 (Hans_Adler)
Hurry up.	Beeil dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #131 (MUIRIEL)
Hurry up.	Beeil dich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #355342 (MUIRIEL)
Hurry up.	Mach hin!	CC-BY 2.0 (France) Attribution: tatoeba.org #1329 (brauliobezerra) & #1367862 (al_ex_an_der)
I can go.	Ich kann gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #3092548 (CK) & #4521701 (Emtyra)
I concur.	Ich bin der gleichen Ansicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867134 (CK) & #3030623 (freddy1)
I cursed.	Ich fluchte.	CC-BY 2.0 (France) Attribution: tatoeba.org #8397701 (CK) & #8861434 (mramosch)
I cursed.	Ich habe geflucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #8397701 (CK) & #8861435 (mramosch)
I did it.	Ich habe es geschafft.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #1223697 (BraveSentry)
I did it.	Ich hab's gemacht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549832 (CK) & #2981343 (pne)
I gamble.	Ich spiele.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867142 (CK) & #12597331 (Waldelfe)
I get by.	Ich komme klar.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #2800938 (freddy1)
I get by.	Ich komme zurecht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #6644236 (Felixjp)
I get by.	Ich komme über die Runden.	CC-BY 2.0 (France) Attribution: tatoeba.org #2476830 (arnxy20) & #6644244 (Felixjp)
I get it.	Ich verstehe.	CC-BY 2.0 (France) Attribution: tatoeba.org #1691393 (aka_aj) & #547386 (Espi)
I got in.	Ich bin reingekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867481 (CK) & #12597970 (Waldelfe)
I got in.	Ich bin hineingekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867481 (CK) & #12597972 (Waldelfe)
I got it.	Ich habe es verstanden.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #1313701 (al_ex_an_der)
I got it.	Ich habe es bekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #1313702 (al_ex_an_der)
I got it.	Ich hab's.	CC-BY 2.0 (France) Attribution: tatoeba.org #433472 (CK) & #3128448 (samueldora)
I had it.	Ich hatte es.	CC-BY 2.0 (France) Attribution: tatoeba.org #9564925 (DJ_Saidez) & #10084390 (wolfgangth)
I helped.	Ich half.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #7091842 (Luiaard)
I helped.	Ich habe geholfen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828630 (CK) & #7091843 (Luiaard)
I jumped.	Ich bin gesprungen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828631 (CK) & #4098517 (Esperantostern)
I moaned.	Ich stöhnte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828633 (CK) & #8861441 (mramosch)
I moaned.	Ich ächzte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828633 (CK) & #8861442 (mramosch)
I nodded.	Ich nickte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828634 (CK) & #8604269 (Roujin)
I paused.	Ich hielt an.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #8861439 (mramosch)
I paused.	Ich pausierte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828636 (CK) & #8861440 (mramosch)
I prayed.	Ich betete.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828637 (CK) & #4781455 (Tamy)
I refuse.	Ich weigere mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #3930181 (Youmu970) & #4942976 (Hans_Adler)
I resign.	Ich trete zurück.	CC-BY 2.0 (France) Attribution: tatoeba.org #731590 (Eldad) & #731476 (jakov)
I rested.	Ich rastete.	CC-BY 2.0 (France) Attribution: tatoeba.org #7538188 (CK) & #8861589 (mramosch)
I shaved.	Ich rasierte mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828638 (CK) & #4785325 (Tamy)
I shaved.	Ich habe mich rasiert.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828638 (CK) & #7141491 (Luiaard)
I smiled.	Ich lächelte.	CC-BY 2.0 (France) Attribution: tatoeba.org #3651941 (Luciosp) & #4942940 (Hans_Adler)
I stayed.	Ich blieb.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123630 (CK) & #2139195 (Pfirsichbaeumchen)
I stayed.	Ich bin dageblieben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123630 (CK) & #5606600 (Vortarulo)
I use it.	Ich benutze es.	CC-BY 2.0 (France) Attribution: tatoeba.org #254813 (CK) & #1401401 (Esperantostern)
I waited.	Ich habe gewartet.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123628 (CK) & #2139192 (Pfirsichbaeumchen)
I winked.	Ich blinzelte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828641 (CK) & #2217002 (Esperantostern)
I winked.	Ich zwinkerte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828641 (CK) & #8861438 (mramosch)
I yawned.	Ich gähnte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828642 (CK) & #2202301 (Esperantostern)
I yawned.	Ich habe gegähnt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828642 (CK) & #4844863 (Tamy)
I'd jump.	Ich würde springen.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867531 (CK) & #12728288 (Waldelfe)
I'd jump.	Ich spränge.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867531 (CK) & #12728290 (Waldelfe)
I'll pay.	Ich werde zahlen.	CC-BY 2.0 (France) Attribution: tatoeba.org #411285 (CK) & #6155050 (arved)
I'll try.	Ich werde es versuchen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111768 (CK) & #643552 (Pfirsichbaeumchen)
I'm a DJ.	Ich bin DJ.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828645 (CK) & #8323258 (Luiaard)
I'm back.	Ich bin wieder da.	CC-BY 2.0 (France) Attribution: tatoeba.org #564159 (darinmex) & #817356 (Manfredo)
I'm bald.	Ich bin glatzköpfig.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330667 (CK) & #2293098 (al_ex_an_der)
I'm bald.	Ich habe eine Glatze.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330667 (CK) & #2293099 (al_ex_an_der)
I'm busy.	Ich bin beschäftigt.	CC-BY 2.0 (France) Attribution: tatoeba.org #261721 (CK) & #351599 (MUIRIEL)
I'm busy.	Ich habe zu tun.	CC-BY 2.0 (France) Attribution: tatoeba.org #261721 (CK) & #2624978 (Pfirsichbaeumchen)
I'm cool.	Ich bin cool.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202692 (CK) & #8933742 (Yorwba)
I'm deaf.	Ich bin taub.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828646 (CK) & #2730977 (Pfirsichbaeumchen)
I'm deaf.	Ich bin gehörlos.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828646 (CK) & #8463389 (Luiaard)
I'm fair.	Ich bin gerecht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202832 (CK) & #7374179 (Yorwba)
I'm fine.	Mir geht's gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #341452 (MUIRIEL)
I'm fine.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #659407 (Esperantostern)
I'm fine.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #257272 (Eldad) & #2705321 (Pfirsichbaeumchen)
I'm free.	Ich bin frei.	CC-BY 2.0 (France) Attribution: tatoeba.org #23959 (CK) & #340890 (MUIRIEL)
I'm full.	Ich bin satt.	CC-BY 2.0 (France) Attribution: tatoeba.org #433863 (CK) & #547397 (Espi)
I'm game.	Ich bin dabei.	CC-BY 2.0 (France) Attribution: tatoeba.org #835972 (CM) & #835978 (Pfirsichbaeumchen)
I'm game.	Ich mache mit.	CC-BY 2.0 (France) Attribution: tatoeba.org #835972 (CM) & #835979 (Pfirsichbaeumchen)
I'm good.	Mir geht's gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828648 (CK) & #341452 (MUIRIEL)
I'm here.	Ich bin hier.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111726 (CK) & #2323643 (pne)
I'm home.	Ich bin zu Hause.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111725 (CK) & #375496 (MUIRIEL)
I'm hurt.	Ich bin verletzt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111723 (CK) & #2167174 (Vortarulo)
I'm hurt.	Ich bin verwundet.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111723 (CK) & #2167175 (Vortarulo)
I'm late.	Ich komme zu spät.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123622 (CK) & #2139207 (Pfirsichbaeumchen)
I'm lost.	Ich habe mich verirrt.	CC-BY 2.0 (France) Attribution: tatoeba.org #455833 (lukaszpp) & #785454 (Pfirsichbaeumchen)
I'm mean.	Ich bin gemein.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203077 (CK) & #7451361 (Yorwba)
I'm next.	Ich bin der Nächste.	CC-BY 2.0 (France) Attribution: tatoeba.org #3171892 (CK) & #6546704 (Espi)
I'm okay.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283729 (CK) & #2705321 (Pfirsichbaeumchen)
I'm rich.	Ich bin reich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203289 (CK) & #2067087 (al_ex_an_der)
I'm safe.	Ich bin sicher.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203309 (CK) & #399166 (MUIRIEL)
I'm sick.	Ich bin krank!	CC-BY 2.0 (France) Attribution: tatoeba.org #780304 (vgigregg) & #448234 (Lars224)
I'm sure.	Ich bin sicher.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283730 (CK) & #399166 (MUIRIEL)
I'm tall.	Ich bin groß.	CC-BY 2.0 (France) Attribution: tatoeba.org #2764439 (CK) & #576296 (Pfirsichbaeumchen)
I'm thin.	Ich bin dünn.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203445 (CK) & #7413423 (Yorwba)
I'm tidy.	Ich bin ordentlich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203456 (CK) & #7413435 (Yorwba)
I'm ugly.	Ich bin hässlich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2428556 (CK) & #2182960 (Esperantostern)
I'm ugly.	Ich sehe schlecht aus.	CC-BY 2.0 (France) Attribution: tatoeba.org #2428556 (CK) & #5592151 (list)
I'm weak.	Ich bin schwach.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203572 (CK) & #2205477 (Pfirsichbaeumchen)
I'm well.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #4207033 (User66640) & #659407 (Esperantostern)
I'm well.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #4207033 (User66640) & #2705321 (Pfirsichbaeumchen)
It helps.	Das hilft.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123616 (CK) & #2139206 (Pfirsichbaeumchen)
It hurts.	Es tut weh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2649251 (CK) & #4942926 (Hans_Adler)
It hurts.	Es schmerzt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2649251 (CK) & #4942927 (Hans_Adler)
It works.	Es klappt.	CC-BY 2.0 (France) Attribution: tatoeba.org #1365269 (sacredceltic) & #4514429 (raggione)
It works.	Es funktioniert.	CC-BY 2.0 (France) Attribution: tatoeba.org #1365269 (sacredceltic) & #4949724 (raggione)
It's Tom.	Es ist Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123573 (CK) & #6626099 (Felixjp)
It's bad.	Das ist mies.	CC-BY 2.0 (France) Attribution: tatoeba.org #9084203 (CM) & #8861738 (mramosch)
It's bad.	Das ist übel.	CC-BY 2.0 (France) Attribution: tatoeba.org #9084203 (CM) & #8861739 (mramosch)
It's big.	Sie ist groß.	CC-BY 2.0 (France) Attribution: tatoeba.org #10248879 (ddnktr) & #8780839 (Yorwba)
It's dry.	Es ist trocken.	CC-BY 2.0 (France) Attribution: tatoeba.org #8692611 (canan) & #8692613 (canan)
It's his.	Es ist seins.	CC-BY 2.0 (France) Attribution: tatoeba.org #2187229 (CK) & #6626100 (Felixjp)
It's hot.	Es ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #438749 (xtofu80)
It's hot.	Sie ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #8193006 (raggione)
It's hot.	Er ist heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #423405 (cristina_fulginiti) & #8193009 (raggione)
It's new.	Es ist neu.	CC-BY 2.0 (France) Attribution: tatoeba.org #42304 (CK) & #1313704 (al_ex_an_der)
It's red.	Das ist rot.	CC-BY 2.0 (France) Attribution: tatoeba.org #3821226 (CK) & #10003954 (wolfgangth)
It's sad.	Es ist traurig.	CC-BY 2.0 (France) Attribution: tatoeba.org #2515077 (CK) & #3459049 (Zaghawa)
It's tea.	Das ist Tee.	CC-BY 2.0 (France) Attribution: tatoeba.org #9510449 (sundown) & #8320502 (MisterTrouser)
Keep out!	Eintritt verboten!	CC-BY 2.0 (France) Attribution: tatoeba.org #325436 (CK) & #842034 (Espi)
Keep out.	Komm nicht herein.	CC-BY 2.0 (France) Attribution: tatoeba.org #325435 (CK) & #469904 (Espi)
Keep out.	Kein Zutritt.	CC-BY 2.0 (France) Attribution: tatoeba.org #325435 (CK) & #1313706 (al_ex_an_der)
Kill Tom.	Töte Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861583 (mramosch)
Kill Tom.	Tötet Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861584 (mramosch)
Kill Tom.	Töten Sie Thomas!	CC-BY 2.0 (France) Attribution: tatoeba.org #7126144 (CM) & #8861585 (mramosch)
Kiss Tom.	Küsse Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203972 (Pfirsichbaeumchen)
Kiss Tom.	Küssen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203973 (Pfirsichbaeumchen)
Kiss Tom.	Küsst Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203863 (CK) & #2203974 (Pfirsichbaeumchen)
Leave us.	Geh weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #547378 (Espi)
Leave us.	Gehen Sie weg.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942536 (Hans_Adler)
Leave us.	Lass uns allein.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942538 (Hans_Adler)
Leave us.	Lassen Sie uns allein.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954274 (CK) & #4942539 (Hans_Adler)
Let's go!	Lass uns gehen!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #370055 (xtofu80)
Let's go!	Auf geht's!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #975131 (Sudajaengi)
Let's go!	Gehen wir!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1225381 (al_ex_an_der)
Let's go!	Lasst uns gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324269 (Pfirsichbaeumchen)
Let's go!	Lass uns losgehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324270 (Pfirsichbaeumchen)
Let's go!	Lasst uns losgehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #1324271 (Pfirsichbaeumchen)
Let's go!	Auf, auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #241077 (CK) & #2456755 (Pfirsichbaeumchen)
Look out!	Vorsicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #20719 (CK) & #834162 (Esperantostern)
Marry me.	Heirate mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954275 (CK) & #4732111 (bonny37)
May I go?	Darf ich gehen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2163138 (Source_VOA) & #879228 (Esperantostern)
Nonsense!	Unsinn!	CC-BY 2.0 (France) Attribution: tatoeba.org #282398 (shanghainese) & #3264006 (Manfredo)
Nonsense!	Quatsch!	CC-BY 2.0 (France) Attribution: tatoeba.org #282398 (shanghainese) & #3264007 (Manfredo)
Nonsense!	Blödsinn!	CC-BY 2.0 (France) Attribution: tatoeba.org #282398 (shanghainese) & #5343966 (wochenweise)
Save Tom.	Rette Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203978 (Pfirsichbaeumchen)
Save Tom.	Rettet Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203979 (Pfirsichbaeumchen)
Save Tom.	Retten Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203865 (CK) & #2203980 (Pfirsichbaeumchen)
She came.	Sie kam.	CC-BY 2.0 (France) Attribution: tatoeba.org #853152 (piksea) & #867796 (Espi)
She left.	Sie ist gegangen.	CC-BY 2.0 (France) Attribution: tatoeba.org #3258750 (CH) & #4689964 (Vortarulo)
She runs.	Sie rennt.	CC-BY 2.0 (France) Attribution: tatoeba.org #672264 (CM) & #672265 (Zaghawa)
Sit down!	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1349166 (sacredceltic) & #1174265 (MUIRIEL)
Sit down!	Setzen Sie sich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1349166 (sacredceltic) & #1791537 (Pfirsichbaeumchen)
Sit down.	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1553397 (CK) & #1174265 (MUIRIEL)
Speak up!	Sprich lauter!	CC-BY 2.0 (France) Attribution: tatoeba.org #35175 (CK) & #500393 (Espi)
Speed up.	Leg mal ’n Zahn zu!	CC-BY 2.0 (France) Attribution: tatoeba.org #9929432 (Ooneykcall) & #10047625 (Pfirsichbaeumchen)
Stand up!	Stehen Sie auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #925574 (Sudajaengi)
Stand up!	Steht auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #1313708 (al_ex_an_der)
Stand up!	Stehe auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #325429 (CK) & #1923381 (Pfirsichbaeumchen)
Stand up.	Steh auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #1573801 (donkirkby) & #944715 (Sudajaengi)
Stop Tom.	Halte Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203981 (Pfirsichbaeumchen)
Stop Tom.	Halten Sie Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203982 (Pfirsichbaeumchen)
Stop Tom.	Haltet Tom auf!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203866 (CK) & #2203983 (Pfirsichbaeumchen)
Take Tom.	Nimm Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111478 (CK) & #4734011 (bonny37)
Taste it.	Probier es mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #6890476 (Eccles17) & #8227472 (MisterTrouser)
Tell Tom.	Sag es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942629 (Hans_Adler)
Tell Tom.	Sagen Sie es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942630 (Hans_Adler)
Tell Tom.	Erzähl es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942632 (Hans_Adler)
Tell Tom.	Erzählen Sie Tom davon.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942633 (Hans_Adler)
Tell Tom.	Sagt es Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111475 (CK) & #4942637 (Hans_Adler)
Terrific!	Hervorragend!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362915 (RandomUsername)
Terrific!	Sagenhaft!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362916 (RandomUsername)
Terrific!	Wunderbar!	CC-BY 2.0 (France) Attribution: tatoeba.org #52022 (Zifre) & #5362918 (RandomUsername)
They won.	Sie haben gewonnen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1618734 (CK) & #4659697 (AC)
Tom came.	Tom kam.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203606 (CK) & #2205389 (Pfirsichbaeumchen)
Tom came.	Tom ist gekommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203606 (CK) & #2205390 (Pfirsichbaeumchen)
Tom died.	Tom ist gestorben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005188 (CK) & #2122770 (Pfirsichbaeumchen)
Tom died.	Tom starb.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005188 (CK) & #5830114 (Pfirsichbaeumchen)
Tom fell.	Tom fiel.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203679 (CK) & #2204244 (Pfirsichbaeumchen)
Tom fell.	Tom ist gefallen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203679 (CK) & #2204245 (Pfirsichbaeumchen)
Tom knew.	Tom wusste es.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #2204189 (Pfirsichbaeumchen)
Tom knew.	Tom hat es gewusst.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #2204190 (Pfirsichbaeumchen)
Tom knew.	Tom wusste Bescheid.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203721 (CK) & #3879104 (raggione)
Tom left.	Tom ist gegangen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005178 (CK) & #3768754 (Zaghawa)
Tom left.	Tom ging.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005178 (CK) & #5830112 (Pfirsichbaeumchen)
Tom lied.	Tom hat gelogen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005179 (CK) & #4378252 (pullnosemans)
Tom lied.	Tom log.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005179 (CK) & #4705997 (Esperantostern)
Tom lies.	Tom lügt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203722 (CK) & #1662964 (Pfirsichbaeumchen)
Tom lost.	Tom hat verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005180 (CK) & #4378249 (pullnosemans)
Tom paid.	Tom hat gezahlt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111155 (CK) & #4378251 (pullnosemans)
Tom quit.	Tom hat aufgehört.	CC-BY 2.0 (France) Attribution: tatoeba.org #2005183 (CK) & #5830113 (Pfirsichbaeumchen)
Tom sang.	Tom sang.	CC-BY 2.0 (France) Attribution: tatoeba.org #7717230 (shekitten) & #2244867 (Pfirsichbaeumchen)
Tom spit.	Thomas spuckte.	CC-BY 2.0 (France) Attribution: tatoeba.org #7715583 (shekitten) & #8861493 (mramosch)
Tom spit.	Thomas hat gespuckt.	CC-BY 2.0 (France) Attribution: tatoeba.org #7715583 (shekitten) & #8861494 (mramosch)
Tom swam.	Tom schwamm.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203845 (CK) & #2204021 (Pfirsichbaeumchen)
Tom swam.	Tom ist geschwommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203845 (CK) & #2204022 (Pfirsichbaeumchen)
Tom went.	Tom ging.	CC-BY 2.0 (France) Attribution: tatoeba.org #8416711 (CK) & #5830112 (Pfirsichbaeumchen)
Tom wept.	Tom weinte.	CC-BY 2.0 (France) Attribution: tatoeba.org #1524763 (Spamster) & #1692967 (Pfirsichbaeumchen)
Tom's up.	Tom ist auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #2107644 (CK) & #6625513 (Felixjp)
Too late.	Zu spät.	CC-BY 2.0 (France) Attribution: tatoeba.org #1875 (Swift) & #687 (MUIRIEL)
Touch it.	Fass es an.	CC-BY 2.0 (France) Attribution: tatoeba.org #6049392 (mailohilohi) & #8227466 (MisterTrouser)
Trust me!	Vertraue mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #281960 (CM) & #1038855 (Esperantostern)
Trust me.	Vertraue mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (CM) & #975631 (Esperantostern)
Trust me.	Vertraut mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (CM) & #1527201 (Pfirsichbaeumchen)
Trust me.	Vertrauen Sie mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #954991 (CM) & #1527202 (Pfirsichbaeumchen)
Try hard.	Versuch es richtig!	CC-BY 2.0 (France) Attribution: tatoeba.org #271901 (Zifre) & #4659651 (AC)
Try some.	Versuch ein bisschen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916312 (CK) & #4561071 (Juri)
Try some.	Probier mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #1916312 (CK) & #8597822 (Roujin)
Try this.	Probier mal!	CC-BY 2.0 (France) Attribution: tatoeba.org #1916311 (CK) & #2157710 (Vortarulo)
